"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL501687";"";"None";"696.85";"2";"2.01";"5";"Cc1nc2c(=O)[nH]c1CCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1c[nH]c3ccccc13)C(=O)N[C@@H](CCCCN)C(=O)NCCCC2";"Activity";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL942230";"Antiproliferative activity against human SW480 cells at 50 uM by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL1152262";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307758";"";"";""
"CHEMBL539934";"TT-232";"2.0";"947.15";"3";"-0.47";"TT-32";"C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](N)Cc2ccccc2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N1)C(N)=O";"Activity";"'='";"88.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL942230";"Antiproliferative activity against human SW480 cells at 50 uM by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL1152262";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307758";"";"";""
"CHEMBL1090332";"";"None";"522.81";"2";"8.53";"12";"C=C1C[C@H]([C@]23CC[C@@H](C(=C)C)[C@@H]2[C@H]2CC[C@@H]4[C@@]5(C)CC[C@H](OC)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)OC1=O";"IC50";"'='";"7000.0";"nM";"5.16";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1114329";"Cytotoxicity against human SW480 cells after 96 hrs by sulforhodamine B assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL1156998";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307758";"";"";""
"CHEMBL2234426";"";"None";"281.32";"0";"1.94";"5h";"c1cnc(N2CCN(c3nc4ccccc4o3)CC2)nc1";"IC50";"'='";"159400.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3068457";"Cytotoxicity against Homo sapiens (human) SW480 cell by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL3044630";"1";"Scientific Literature";"Med Chem Res";"2011";"CHEMBL3307758";"";"";""
"CHEMBL2234423";"";"None";"279.34";"0";"3.15";"5d";"c1ccc(N2CCN(c3nc4ccccc4o3)CC2)cc1";"IC50";"'='";"54110.0";"nM";"4.27";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3068457";"Cytotoxicity against Homo sapiens (human) SW480 cell by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL3044630";"1";"Scientific Literature";"Med Chem Res";"2011";"CHEMBL3307758";"";"";""
"CHEMBL468453";"TAIWANIN E";"None";"364.31";"0";"3.34";"6'a";"O=C1OCc2c1c(-c1ccc3c(c1)OCO3)c1cc3c(cc1c2O)OCO3";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3047158";"Cytotoxicity against Homo sapiens (human) SW480 cells after 72 hr by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL3044864";"1";"Scientific Literature";"Med Chem Res";"2012";"CHEMBL3307758";"";"";""
"CHEMBL90795";"";"None";"477.52";"0";"2.76";"5b(3-deaza-1,2-dihydro-DMPDDF)";"C#CCN(Cc1ccc2c(c1)C(=O)C[C@H](C)N2)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL806232";"Compound was evaluated for inhibition of tumor cell growth in SW/480 cell line";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL1125864";"1";"Scientific Literature";"J Med Chem";"1991";"CHEMBL3307758";"";"";""
"CHEMBL269277";"BETULINIC ACID";"1.0";"456.71";"1";"7.09";"BA";"C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12";"IC50";"'='";"6400.0";"nM";"5.19";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1250715";"Cytotoxicity against human SW480 cells after 96 hrs by sulforhodamine B assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL1250553";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307758";"";"";""
"CHEMBL76122";"";"None";"335.79";"0";"4.75";"18c";"Oc1nc(NCc2ccccc2)nc2ccc3ccc(Cl)cc3c12";"IC50";"'='";"12000.0";"nM";"4.92";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL805255";"Inhibition of the growth of the human tumor cell line SW480 (colon adenocarcinoma)";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL1126757";"1";"Scientific Literature";"J Med Chem";"1993";"CHEMBL3307758";"";"";""
"CHEMBL185";"FLUOROURACIL";"4.0";"130.08";"0";"-0.80";"5-FU";"O=c1[nH]cc(F)c(=O)[nH]1";"IC50";"'='";"13160.0";"nM";"4.88";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL976469";"Cytotoxicity against human SW480 cells by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL1155921";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307758";"";"";""
"CHEMBL803";"CYTARABINE";"4.0";"243.22";"0";"-2.56";"ara-C";"Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1";"IC50";"'>'";"100.0";"ug.mL-1";"";"Outside typical range";"";"UO_0000274";"";"";"";"";"0";"CHEMBL806558";"In vitro inhibitory effect on growth of human colon adenocarcinoma cell lines (SW480).";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL1124118";"1";"Scientific Literature";"J Med Chem";"1988";"CHEMBL3307758";"";"";""
"CHEMBL3747646";"";"None";"433.47";"0";"3.42";"11g";"COc1ccc(-c2nc(NC(=O)NCCC(=O)NO)cc3c4ccccc4n(C)c23)cc1";"IC50";"'='";"4400.0";"nM";"5.36";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3751362";"Antiproliferative activity against human SW480 cells assessed as cell viability after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL3745678";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307758";"";"";""
"CHEMBL394181";"";"None";"500.64";"1";"3.21";"43";"O=C1[C@@H]2[C@H](C(=O)N1CCCCCCCCCCCCN1C(=O)[C@@H]3[C@H](C1=O)[C@@H]1CC[C@H]3O1)[C@@H]1CC[C@H]2O1";"GI50";"'='";"24000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL897718";"Cytotoxicity against human SW480 cells at 100 uM after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL1149648";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307758";"";"";""
"CHEMBL396191";"";"None";"239.27";"0";"-0.08";"28";"CC(C)(CO)N1C(=O)[C@@H]2[C@H](C1=O)[C@@H]1CC[C@H]2O1";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL897718";"Cytotoxicity against human SW480 cells at 100 uM after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL1149648";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307758";"";"";""
"CHEMBL235170";"";"None";"294.33";"0";"3.82";"4g";"O=c1c(Sc2nc3ccccc3[nH]2)coc2ccccc12";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL898254";"Antiproliferative activity against human SW480 cells after 72 hrs by MTT method";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL1149599";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307758";"";"";""
"CHEMBL396595";"";"None";"295.32";"0";"4.09";"4f";"O=c1c(Sc2nc3ccccc3o2)coc2ccccc12";"IC50";"'='";"36400.0";"nM";"4.44";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL898254";"Antiproliferative activity against human SW480 cells after 72 hrs by MTT method";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL1149599";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307758";"";"";""
"CHEMBL354992";"";"None";"257.22";"0";"-1.23";"FDMDC";"C=C1C(n2cc(F)c(N)nc2=O)O[C@H](CO)[C@@H]1O";"IC50";"'='";"4.4";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL803889";"In vitro inhibitory activity against Human colon adenocarcinoma (SW-480) cell line.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL1125609";"1";"Scientific Literature";"J Med Chem";"1991";"CHEMBL3307758";"";"";""
"CHEMBL65";"CAMPTOTHECIN";"-1.0";"348.36";"0";"2.08";"Camptothecin";"CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1";"IC50";"'='";"0.01";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL805256";"Cytotoxicity in SW480 cancer cell line";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL1127248";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"CHEMBL3307758";"";"";""
"CHEMBL2386348";"";"None";"692.73";"2";"7.46";"2i";"CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCNC(C)=O)CC1";"IC50";"'='";"11000.0";"nM";"4.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2389359";"Cytotoxicity against human SW480 cells expressing p53 mutant assessed as cell viability after 5 days by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL2384945";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"CHEMBL3307758";"";"";""
"CHEMBL2386345";"";"None";"651.68";"2";"7.31";"2f";"CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCO)CC1";"IC50";"'='";"12300.0";"nM";"4.91";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2389359";"Cytotoxicity against human SW480 cells expressing p53 mutant assessed as cell viability after 5 days by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL2384945";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"CHEMBL3307758";"";"";""
"CHEMBL2386344";"";"None";"703.68";"2";"9.27";"2e";"CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCC(F)(F)F)CC1";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2389359";"Cytotoxicity against human SW480 cells expressing p53 mutant assessed as cell viability after 5 days by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"";"";"";"CHEMBL612544";"SW480";"Homo sapiens";"CELL-LINE";"CHEMBL2384945";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"CHEMBL3307758";"";"";""
