"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL485619";"";"None";"444.56";"0";"2.97";"5d";"COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3CC(C)C)n2)cc1";"IC50";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL992481";"Antiproliferative activity against human LoVo cells assessed as BrdU incorporation after 48 hrs";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1142453";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307691";"";"";""
"CHEMBL249667";"";"None";"444.52";"0";"3.74";"3, epimer";"C=C(C)[C@H]1C/C2=C(\C(=O)OC)C(OC(C)CC)C(=O)/C=C(\C)C[C@@H]3C=C(C(=O)O3)[C@H](C1)O2";"GI50";"'='";"1870.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL925359";"Cytotoxicity against doxorubicin resistant human LoVo cells after 72 hrs";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1141262";"1";"Scientific Literature";"J Nat Prod";"2007";"CHEMBL3307691";"";"";""
"CHEMBL1093449";"";"None";"507.59";"1";"2.99";"38";"COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2CCCN1CCN(CCO)CC1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1109872";"Antiproliferative activity against human LoVo cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1156153";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307691";"";"";""
"CHEMBL1276127";"INDIRUBIN";"2.0";"262.27";"0";"2.66";"Indirubin";"O=C1Nc2ccccc2/C1=C1/Nc2ccccc2C1=O";"IC50";"'='";"2200.0";"nM";"5.66";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1175701";"Cytotoxicity against human LoVo cells after 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1177790";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307691";"";"";""
"CHEMBL1778258";"";"None";"383.40";"0";"2.96";"9b";"COc1cc(-c2[nH]c(=O)[nH]c2C(=O)Nc2ccc(C)cc2)cc(OC)c1OC";"IC50";"'='";"4670.0";"nM";"5.33";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1781326";"Cytotoxicity against human LoVo cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1777697";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"CHEMBL3307691";"";"";""
"CHEMBL1778259";"";"None";"383.40";"0";"2.96";"9c";"COc1cc(-c2[nH]c(=O)[nH]c2C(=O)Nc2cccc(C)c2)cc(OC)c1OC";"IC50";"'='";"620.0";"nM";"6.21";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1781326";"Cytotoxicity against human LoVo cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1777697";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"CHEMBL3307691";"";"";""
"CHEMBL1778262";"";"None";"399.40";"0";"2.66";"9f";"COc1ccc(NC(=O)c2[nH]c(=O)[nH]c2-c2cc(OC)c(OC)c(OC)c2)cc1";"IC50";"'='";"35600.0";"nM";"4.45";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1781326";"Cytotoxicity against human LoVo cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1777697";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"CHEMBL3307691";"";"";""
"CHEMBL593768";"";"None";"380.45";"0";"1.96";"27";"Oc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCNCC4)c3n2)c1";"IC50";"'='";"2022.0";"nM";"5.69";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1074735";"Antiproliferative activity against human LoVo cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1153204";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307691";"";"";""
"CHEMBL1164496";"";"None";"508.58";"2";"3.68";"22a";"COc1ccc(-c2nnn(CCCCCCCn3nnc(-c4ccc(OC)c(OC)c4)n3)n2)cc1OC";"IC50";"'='";"32000.0";"nM";"4.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1169031";"Anticancer activity against human LoVo cells after 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1165937";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307691";"";"";""
"CHEMBL1163274";"";"None";"388.37";"0";"2.69";"4f";"COc1cc(C(=O)OC/C=C/COC(=O)c2ccc(O)c(OC)c2)ccc1O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1169031";"Anticancer activity against human LoVo cells after 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1165937";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307691";"";"";""
"CHEMBL1163758";"";"None";"390.39";"0";"2.91";"4b";"COc1cc(C(=O)OCCCCOC(=O)c2ccc(O)c(OC)c2)ccc1O";"IC50";"'='";"54000.0";"nM";"4.27";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1169031";"Anticancer activity against human LoVo cells after 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1165937";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307691";"";"";""
"CHEMBL2092800";"";"None";"294.27";"0";"-2.15";"ARPP(8)";"Nc1ncnc2c(N[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)ncnc12";"ID50";"'='";"7.0";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL660127";"Inhibitory concentration of compound that inhibits tumor cell growth by 50% in Human colon carcinoma (LoVo/L) cell line";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1124422";"1";"Scientific Literature";"J Med Chem";"1989";"CHEMBL3307691";"";"";""
"CHEMBL508600";"APRAMIDE A";"None";"977.33";"2";"5.30";"1";"C#CCCCC[C@@H](C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](C(=O)N1CCC[C@H]1C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](Cc1ccc(OC)cc1)C(=O)N(C)Cc1nccs1)C(C)C)C(C)C)C(C)C";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL974660";"Cytotoxicity against human LoVo cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1155565";"1";"Scientific Literature";"J Nat Prod";"2000";"CHEMBL3307691";"";"";""
"CHEMBL504922";"";"None";"573.55";"1";"3.45";"5h";"CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](OC(C)=O)C=C2c3cc4c(c(OCc5ccc6ccccc6c5)c3C(=O)N[C@H]21)OCO4";"IC50";"'='";"4000.0";"nM";"5.40";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL998510";"Cytotoxicity against human LoVo cells after 3 days by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1140933";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307691";"";"";""
"CHEMBL460528";"";"None";"391.33";"0";"-0.50";"6a";"CC(=O)Oc1c2c(cc3c1C(=O)N[C@@H]1C3=C[C@H](OC(C)=O)[C@@H](O)[C@H]1O)OCO2";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL998510";"Cytotoxicity against human LoVo cells after 3 days by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1140933";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307691";"";"";""
"CHEMBL515744";"";"None";"487.51";"0";"2.50";"7m";"O=C1c2c(cc3c(c2OCc2ccccc2)OCO3)C2=C[C@H](O)[C@@H](O)[C@@H](O)[C@@H]2N1Cc1ccccc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL998510";"Cytotoxicity against human LoVo cells after 3 days by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1140933";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307691";"";"";""
"CHEMBL475140";"";"None";"336.30";"0";"-1.14";"13";"NC(=O)N1Cc2c(cc3c(c2O)OCO3)C2=C[C@H](O)[C@@H](O)[C@@H](O)[C@@H]21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL998510";"Cytotoxicity against human LoVo cells after 3 days by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1140933";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307691";"";"";""
"CHEMBL149629";"";"None";"392.51";"0";"2.57";"13dd";"CN(C)CCCn1nc2c3c(c(NCCN(C)C)ccc31)C(=O)c1ccncc1-2";"IC50";"'='";"2.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL708502";"In vitro cytotoxicity on human colon adenocarcinoma resistant to doxorubicin (LoVo/Dx ) tumor cell line.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1131450";"1";"Scientific Literature";"J Med Chem";"1998";"CHEMBL3307691";"";"";""
"CHEMBL150303";"NORTOPIXANTRONE";"-1.0";"380.45";"0";"0.86";"13z";"CNCCNc1ccc2c3c(nn2CCNCCO)-c2cnccc2C(=O)c13";"IC50";"'>'";"100.0";"ug.mL-1";"";"Outside typical range";"";"UO_0000274";"";"";"";"";"0";"CHEMBL708502";"In vitro cytotoxicity on human colon adenocarcinoma resistant to doxorubicin (LoVo/Dx ) tumor cell line.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1131450";"1";"Scientific Literature";"J Med Chem";"1998";"CHEMBL3307691";"";"";""
"CHEMBL440359";"";"None";"336.40";"0";"1.23";"13s";"CNCCNc1ccc2c3c(nn2CCN)-c2cnccc2C(=O)c13";"IC50";"'='";"0.21";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL704611";"In vitro cytotoxicity on human colon adenocarcinoma (LoVo ) tumor cell line.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1131450";"1";"Scientific Literature";"J Med Chem";"1998";"CHEMBL3307691";"";"";""
"CHEMBL150303";"NORTOPIXANTRONE";"-1.0";"380.45";"0";"0.86";"13z";"CNCCNc1ccc2c3c(nn2CCNCCO)-c2cnccc2C(=O)c13";"IC50";"'='";"0.54";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL704611";"In vitro cytotoxicity on human colon adenocarcinoma (LoVo ) tumor cell line.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1131450";"1";"Scientific Literature";"J Med Chem";"1998";"CHEMBL3307691";"";"";""
"CHEMBL150303";"NORTOPIXANTRONE";"-1.0";"380.45";"0";"0.86";"13z";"CNCCNc1ccc2c3c(nn2CCNCCO)-c2cnccc2C(=O)c13";"RI";"'>'";"185.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL845915";"Resistance index measured as the ratio of IC50 of LoVo/Dx cell line to that of LoVo cell line.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1131450";"1";"Scientific Literature";"J Med Chem";"1998";"CHEMBL3307691";"";"";""
"CHEMBL69407";"";"None";"297.75";"0";"3.10";"14";"O=C1NCCn2c(-c3ccc(Cl)cc3)nc3cccc1c32";"PF50";"'='";"1.5";"";"";"";"";"";"";"";"";"";"0";"CHEMBL704617";"Potentiation of topotecan in LoVo cells, by 0.40 uM compound (TP)";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1145995";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307691";"";"";""
"CHEMBL35482";"";"None";"267.28";"0";"3.05";"PD-98059";"COc1cccc(-c2cc(=O)c3ccccc3o2)c1N";"NT";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL709046";"Inhibition of human adenocarcinoma cell line LoVo proliferation (Not tested)";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1135814";"1";"Scientific Literature";"J Med Chem";"2002";"CHEMBL3307691";"";"";""
"CHEMBL3747323";"";"None";"326.36";"0";"2.12";"5d";"O=C(CCCCNC(=O)c1cc2c(cn1)[nH]c1ccccc12)NO";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3751364";"Antiproliferative activity against human LoVo cells at 25 uM after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL3745678";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307691";"";"";""
"CHEMBL148334";"";"None";"341.41";"0";"3.97";"26";"O=C1NCCc2c(-c3ccc(Cn4cccc4)cc3)[nH]c3cccc1c23";"PF50";"'='";"1.8";"";"";"";"";"";"";"";"";"";"0";"CHEMBL709050";"Cytotoxicity potentiation of Topotecan in human lung carcinoma LoVo cell line by the compound as potentiation factor at 50% growth inhibition";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1136008";"1";"Scientific Literature";"J Med Chem";"2002";"CHEMBL3307691";"";"";""
"CHEMBL148334";"";"None";"341.41";"0";"3.97";"26";"O=C1NCCc2c(-c3ccc(Cn4cccc4)cc3)[nH]c3cccc1c23";"PF50";"'='";"7.8";"";"";"";"";"";"";"";"";"";"0";"CHEMBL709050";"Cytotoxicity potentiation of Topotecan in human lung carcinoma LoVo cell line by the compound as potentiation factor at 50% growth inhibition";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1136008";"1";"Scientific Literature";"J Med Chem";"2002";"CHEMBL3307691";"";"";""
"CHEMBL152761";"";"None";"367.41";"0";"0.63";"13cc";"O=C1c2ccncc2-c2nn(CCNCCO)c3ccc(NCCO)c1c23";"RI";"'>'";"1.9";"";"";"";"";"";"";"";"";"";"0";"CHEMBL845915";"Resistance index measured as the ratio of IC50 of LoVo/Dx cell line to that of LoVo cell line.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LoVo";"None";"";"";"";"CHEMBL614721";"LoVo";"Homo sapiens";"CELL-LINE";"CHEMBL1131450";"1";"Scientific Literature";"J Med Chem";"1998";"CHEMBL3307691";"";"";""
