"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL4538930";"";"None";"347.81";"1";"5.82";"TD71";"Clc1nc2ccccc2nc1Nc1ccc(Oc2ccccc2)cc1";"Activity";"'='";"114.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4420568";"Cytotoxicity against human NCI-H358 cells assessed as cell viability at 10 uM incubated for 48 hrs by MTT assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H358";"None";"";"";"";"CHEMBL614135";"NCI-H358";"Homo sapiens";"CELL-LINE";"CHEMBL4420066";"38";"Patent Bioactivity Data";"";"2017";"CHEMBL3307543";"";"";""
"CHEMBL4552349";"";"None";"514.81";"2";"7.57";"TD85";"FC(F)(F)Oc1ccc(Nc2nc3ccc(Cl)cc3nc2Nc2ccc(OC(F)(F)F)cc2)cc1";"Activity";"'='";"11.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4420568";"Cytotoxicity against human NCI-H358 cells assessed as cell viability at 10 uM incubated for 48 hrs by MTT assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H358";"None";"";"";"";"CHEMBL614135";"NCI-H358";"Homo sapiens";"CELL-LINE";"CHEMBL4420066";"38";"Patent Bioactivity Data";"";"2017";"CHEMBL3307543";"";"";""
"CHEMBL84852";"";"None";"145.16";"0";"1.07";"DMC";"CCOC(=O)N(C)/N=N\C";"IC50";"'='";"80000.0";"nM";"4.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL688477";"Evaluated for the inhibitory concentration required to cause growth inhibition of H358M cell line of lung using the Microculture Tetrazolium (MTT) Cytotoxicity Assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H358";"None";"";"";"";"CHEMBL614135";"NCI-H358";"Homo sapiens";"CELL-LINE";"CHEMBL1125138";"1";"Scientific Literature";"J Med Chem";"1990";"CHEMBL3307543";"";"";""
"CHEMBL1911631";"YUANHUADINE";"None";"586.68";"1";"2.41";"1";"C=C(C)[C@@]12O[C@@]3(/C=C/C=C/CCCCC)O[C@@H]1[C@@H]1[C@@H]4O[C@]4(CO)[C@@H](O)[C@]4(O)C(=O)C(C)=C[C@H]4[C@@]1(O3)[C@H](C)[C@H]2OC(C)=O";"IC50";"'='";"9100.0";"nM";"5.04";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1913647";"Antiproliferative activity against human NCI-H358 cells after 3 days by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H358";"None";"";"";"";"CHEMBL614135";"NCI-H358";"Homo sapiens";"CELL-LINE";"CHEMBL1909581";"1";"Scientific Literature";"J Nat Prod";"2011";"CHEMBL3307543";"";"";""
"CHEMBL443684";"NAVITOCLAX";"3.0";"974.63";"3";"8.83";"ABT-263";"CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1";"IC50";"'='";"47214.97";"nM";"4.33";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2363526";"SANGER: Inhibition of human NCI-H358 cell growth in a cell viability assay.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H358";"None";"";"";"";"CHEMBL614135";"NCI-H358";"Homo sapiens";"CELL-LINE";"CHEMBL1201861";"5";"Sanger Institute Genomics of Drug Sensitivity in Cancer";"";"";"CHEMBL3307543";"";"";""
"CHEMBL288441";"BOSUTINIB";"4.0";"530.46";"2";"5.19";"Bosutinib";"COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl";"IC50";"'='";"10419.72";"nM";"4.98";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2363526";"SANGER: Inhibition of human NCI-H358 cell growth in a cell viability assay.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H358";"None";"";"";"";"CHEMBL614135";"NCI-H358";"Homo sapiens";"CELL-LINE";"CHEMBL1201861";"5";"Sanger Institute Genomics of Drug Sensitivity in Cancer";"";"";"CHEMBL3307543";"";"";""
"CHEMBL191334";"NUTLIN-3";"None";"581.50";"2";"5.89";"Nutlin-3a";"COc1ccc(C2=N[C@@H](c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1";"IC50";"'='";"7448.79";"nM";"5.13";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2363526";"SANGER: Inhibition of human NCI-H358 cell growth in a cell viability assay.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H358";"None";"";"";"";"CHEMBL614135";"NCI-H358";"Homo sapiens";"CELL-LINE";"CHEMBL1201861";"5";"Sanger Institute Genomics of Drug Sensitivity in Cancer";"";"";"CHEMBL3307543";"";"";""
"CHEMBL213805";"";"None";"354.45";"1";"5.15";"1, CA224";"CN(CCc1c[nH]c2ccccc12)C(=O)c1ccc(-c2ccccc2)cc1";"Activity";"'='";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3375341";"Cell cycle arrest in human NCI-H358 cells assessed as accumulation of cells at S phase at IC50 concentration after 12 hrs by flow cytometry in presence of nocodazole for 18 hrs (Rvb = 10%)";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H358";"None";"";"";"";"CHEMBL614135";"NCI-H358";"Homo sapiens";"CELL-LINE";"CHEMBL3351368";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307543";"";"";""
"CHEMBL98";"VORINOSTAT";"4.0";"264.32";"0";"2.47";"Vorinostat";"O=C(CCCCCCC(=O)Nc1ccccc1)NO";"IC50";"'='";"66551.89";"nM";"4.18";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2363526";"SANGER: Inhibition of human NCI-H358 cell growth in a cell viability assay.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H358";"None";"";"";"";"CHEMBL614135";"NCI-H358";"Homo sapiens";"CELL-LINE";"CHEMBL1201861";"5";"Sanger Institute Genomics of Drug Sensitivity in Cancer";"";"";"CHEMBL3307543";"";"";""
"CHEMBL1201182";"TEMSIROLIMUS";"4.0";"1030.30";"None";"None";"Temsirolimus";"CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C";"IC50";"'='";"131.21";"nM";"6.88";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2363526";"SANGER: Inhibition of human NCI-H358 cell growth in a cell viability assay.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H358";"None";"";"";"";"CHEMBL614135";"NCI-H358";"Homo sapiens";"CELL-LINE";"CHEMBL1201861";"5";"Sanger Institute Genomics of Drug Sensitivity in Cancer";"";"";"CHEMBL3307543";"";"";""
"CHEMBL4567024";"";"None";"2417.71";"None";"None";"5";"CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)C(=O)N[C@@]1(C)CCC/C=C\CCC[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)O)[C@@H](C)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC1=O";"Activity";"'='";"0.26";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4376637";"Induction of apoptosis in human NCI-H358 cells harboring KRAS G12C mutant assessed as necrotic cells at 10 uM incubated for 24 hrs by Annexin V-FITC/PI staining based flow cytometric analysis (Rvb = 0.28%)";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H358";"None";"";"";"";"CHEMBL614135";"NCI-H358";"Homo sapiens";"CELL-LINE";"CHEMBL4373743";"1";"Scientific Literature";"Eur J Med Chem";"2020";"CHEMBL3307543";"";"";""
"CHEMBL4567024";"";"None";"2417.71";"None";"None";"5";"CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)C(=O)N[C@@]1(C)CCC/C=C\CCC[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)O)[C@@H](C)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC1=O";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4376627";"Induction of cell cycle arrest in human NCI-H358 cells harboring KRAS G12C mutant assessed as reduction in CDK1 protein expression at 40 uM incubated for 24 hrs by Western blot analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H358";"None";"";"";"";"CHEMBL614135";"NCI-H358";"Homo sapiens";"CELL-LINE";"CHEMBL4373743";"1";"Scientific Literature";"Eur J Med Chem";"2020";"CHEMBL3307543";"";"";""
"CHEMBL4567024";"";"None";"2417.71";"None";"None";"5";"CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)C(=O)N[C@@]1(C)CCC/C=C\CCC[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)O)[C@@H](C)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC1=O";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4376626";"Induction of cell cycle arrest in human NCI-H358 cells harboring KRAS G12C mutant assessed as reduction in cyclin B1 protein expression at 40 uM incubated for 24 hrs by Western blot analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H358";"None";"";"";"";"CHEMBL614135";"NCI-H358";"Homo sapiens";"CELL-LINE";"CHEMBL4373743";"1";"Scientific Literature";"Eur J Med Chem";"2020";"CHEMBL3307543";"";"";""
"CHEMBL3765068";"";"None";"686.92";"2";"9.00";"18h";"O=C(Nc1cccc(-c2cnc3c(NC(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)nccn23)c1)Nc1ccc(Cl)c(C(F)(F)F)c1";"IC50";"'='";"7550.0";"nM";"5.12";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3768997";"Antiproliferative activity against human NCI-H358 cells after 72 hrs by CellTiter-Glo assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H358";"None";"";"";"";"CHEMBL614135";"NCI-H358";"Homo sapiens";"CELL-LINE";"CHEMBL3763041";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307543";"";"";""
